Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,04/12/2015,,,>Boys U9 A>JSG U9 Boys,Bedford HS,Game,>Boys U9 A>Bedford,This game has moved to Bedford HS Turf on SATURDAY at 2:30pm,,5,12,5187833,,
,04/12/2015,,,>Boys U11 B2>Bedford,Bedford HS,Game,>Boys U11 B2>Londonderry Boys U11 Huskies,This game has moved to BEDFORD HS at 1:15pm on Saturday 4/11,,8,3,5200953,,
,04/12/2015,,,>Boys U11 B1>JSG U11B,Bolton Field,Game,>Boys U11 B1>Hampton Lacrosse - Hounds,Postponed,,,,5187401,,
,04/12/2015,,,>Girls U9 B>JSG U9G,Bolton Field,Game,>Girls U9 B>Windham U9 Harvard,Postponed,,,,5187759,,
,04/12/2015,,,>Boys U13 C>Pelham Outlaws,Muldoon Park,Game,>Boys U13 C>Nashua - Black,,,,,5211052,,
,04/12/2015,,,>Boys U13 B2>Hooksett,TBD,Game,>Boys U13 B2>Cocheco,,,,,5194109,,
,04/12/2015,,,>Boys U9 B>Pelham Outlaws,Muldoon Park U9 Field,Game,>Boys U9 B>Laconia Sachems,U9 Field is by the playground in the back of the park. ,,,,5208148,,
,04/12/2015,8:00 AM,9:00 AM,>Boys U11 B2>Rattlers U11 Maroon,West High School,Game,>Boys U11 B2>MYL Boys U11B Junior Tomahawks,,,8,9,5200950,Brandon Earl (Referee) NA & Rob Earl (Referee) NA,
,04/12/2015,8:00 AM,9:00 AM,>Boys U15 A>Windham U15,Presentation of Mary,Game,>Boys U15 A>Amherst U15A - Gold,,,3,5,5182160,,
,04/12/2015,8:00 AM,9:15 AM,>Girls U13 B>Windham U13 Virginia,Proctor Academy Turf ,Game,>Girls U13 B>Merrimack Valley Blue Storm,"Address is: 31 Field House Lane, Andover, NH",,9,4,5182983,,
,04/12/2015,8:00 AM,9:15 AM,>Boys U11 C>Derry U11C,Exeter High School,Game,>Boys U11 C>Exeter - White,,,3,7,5200886,,
,04/12/2015,8:00 AM,9:15 AM,>Boys U11 C>Concord Crush White,Proctor Academy,Game,>Boys U11 B2>Hampstead,,,3,12,5200888,,
,04/12/2015,8:00 AM,9:15 AM,>Boys U9 B>Windham U9 Navy,Searles School,Game,>Boys U9 B>Hooksett,This game will be rescheduled for a later date due to fields,CANCELLED,,,5208147,,
,04/12/2015,8:00 AM,9:15 AM,>Girls U11 A>Nashua ,Stellos Stadium,Game,>Girls U11 A>Concord Crush Orange,,,8,11,5183186,,
,04/12/2015,8:00 AM,9:15 AM,>Boys U15 A>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U15 A>Cocheco,,CANCELLED,,,5182159,,
,04/12/2015,8:00 AM,9:15 AM,>Girls U13 A>Londonderry Girls U13,Bedford HS,Game,>Girls U13 A>Bedford,Moved game to away field (Bedford) as our fields won't be open,,6,5,5183073,,
,04/12/2015,8:00 AM,9:15 AM,>Boys U15 B>Hooksett,Memorial HS,Game,>Boys U15 B>MPAL U15 Blue,,,,,5200242,,
,04/12/2015,8:00 AM,9:15 AM,>Boys U9 B>MPAL U9 White,Memorial HS,Game,>Boys U9 B>Londonderry Boys U9 Jaguars,,,7,10,5208140,,
,04/12/2015,9:00 AM,10:15 AM,>Boys U11 B2>Seacoast,Portsmouth High,Game,>Boys U11 B2>MPAL U11 White,,,1,8,5200952,,
,04/12/2015,9:00 AM,10:15 AM,>Boys U15 B>Keene Crush,Sodexho Field,Game,>Boys U15 B>Londonderry Boys U15 Warriors,,,5,12,5200234,,
,04/12/2015,9:00 AM,10:15 AM,>Girls U9 B>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Girls U9 B>Pelham Lady Outlaws,,,9,7,5187758,,
,04/12/2015,9:00 AM,10:00 AM,>Boys U13 A>Windham U13A,Presentation of Mary,Game,>Boys U13 A>Pelham Outlaws,,,1,9,5187246,,
,04/12/2015,9:00 AM,10:00 AM,>Girls U11 B>JSG U11G,West High School,Game,>Girls U11 B>MYL Girls U11B Junior Tomahawks,,,3,6,5183116,,
,04/12/2015,9:15 AM,10:30 AM,>Boys U13 B2>Laconia Sachems,Tilton School Burch Fiel,Game,>Boys U13 B2>Bow,,,7,12,5194111,,
,04/12/2015,9:15 AM,10:30 AM,>Girls U13 B>Keene Crush,KSC turf,Game,>Girls U13 B>MPAL U13,this is a sneaker or turf shoe ONLY facility,,4,12,5182973,,
,04/12/2015,9:15 AM,10:30 AM,>Girls U13 A>Nashua - Purple,Stellos Stadium,Game,>Girls U13 A>Amherst U13A - Gold,,,6,4,5183071,,
,04/12/2015,9:15 AM,10:30 AM,>Boys U13 A>Londonderry Boys U13 Falcons,West Road Field #1,Game,>Boys U13 A>Bedford,This game has moved to BEDFORD HS at 5pm on Saturday 4/11 	,,6,5,5187245,,
,04/12/2015,9:15 AM,10:30 AM,>Boys U13 B2>MPAL U13 Blue,Memorial HS,Game,>Boys U13 B2>Peterborough,Game is postponed.  Will be rescheduled.,CANCELLED,,,5194108,,
,04/12/2015,9:15 AM,10:30 AM,>Girls U13 B>Concord Crush Orange,Martin Field,Game,>Girls U13 B>Amherst U13B - Black,,CANCELLED,,,5182976,,
,04/12/2015,9:15 AM,10:30 AM,>Boys U9 B>Black Bear,Humphrey Field,Game,>Boys U9 B>Derry U9B - White,,CANCELLED,,,5208141,,
,04/12/2015,9:15 AM,10:30 AM,>Girls U11 B>Hampton Lacrosse - Green,Bedford HS,Game,>Girls U11 B>Bedford,Moved game to away team(Bedford) turf field,,10,6,5183115,,
,04/12/2015,9:30 AM,10:45 AM,>Girls U15 B>Hopkinton U15 Girls,Proctor Academy,Game,>Girls U15 B>Abenaki-Wolfeboro,,,16,9,5182867,,
,04/12/2015,9:30 AM,10:45 AM,>Boys U15 C>Abenaki-Wolfeboro,Brewster Academy Turf,Game,>Boys U15 B>MPAL U15 Blue,,,1,11,5200325,,
,04/12/2015,9:30 AM,10:45 AM,>Boys U13 B2>Exeter,Exeter High School,Game,>Boys U13 B2>Concord Crush Black,,,6,3,5194114,,
,04/12/2015,9:30 AM,10:45 AM,>Girls U9 B>Hopkinton U9 Girls,Proctor Acad. Farrell A,Game,>Girls U9 B>Amherst U9B - Black,,,3,13,5187757,,
,04/12/2015,10:00 AM,11:00 AM,>Girls U13 B>JSG U13G,West High School,Game,>Girls U13 B>MYL Girls U13B Junior Tomahawks,,,7,1,5182975,,
,04/12/2015,10:00 AM,11:00 AM,>Boys U11 A>Windham U11A North Carolina,Presentation of Mary,Game,>Boys U11 A>Seacoast,,,4,10,5182650,,
,04/12/2015,10:00 AM,11:15 AM,>Girls U9 B>Derry,E. Derry Memorial School,Game,>Girls U9 B>Bow,,CANCELLED,,,5187753,,
,04/12/2015,10:15 AM,11:30 AM,>Girls U13 A>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Girls U13 A>Exeter,,,4,10,5183072,Kari Crowe (Girls Adult Umpire) NA & Steve Metz (Girls Adult Umpire) NA,
,04/12/2015,10:15 AM,11:30 AM,>Boys U13 B1>Seacoast,Portsmouth High,Game,>Boys U13 B1>Keene Crush Orange,,,1,8,5200162,,
,04/12/2015,10:30 AM,11:45 AM,>Boys U13 A>Nashua - White,Stellos Stadium,Game,>Boys U13 A>Amherst U13A - Gold,,,3,15,5187244,,
,04/12/2015,10:30 AM,11:45 AM,>Boys U15 C>Hanover,Sachem Field,Game,>Boys U15 C>Lakes Region Lacrosse Club,,,5,6,5200324,,
,04/12/2015,10:30 AM,11:45 AM,>Boys U11 B1>Keene Crush Orange,Sodexho Field,Game,>Boys U11 A>Derry U11A,,,2,11,5187403,,
,04/12/2015,10:30 AM,11:45 AM,>Girls U13 B>Cocheco,Bedford HS,Game,>Girls U13 B>Bedford,Game will be in Bedford as Cocheco fields will not be open.,,8,9,5182974,,
,04/12/2015,10:30 AM,11:45 AM,>Boys U15 C>Cocheco,LLA - Sawmill Brook,Game,>Boys U15 C>Litchfield U15,,CANCELLED,,,5200326,,
,04/12/2015,10:30 AM,11:45 AM,>Girls U9 B>Windham U9 Yale,Memorial HS,Game,>Girls U9 B>MPAL U9 White,Windham to Pay Refs.,,8,1,5187760,,
,04/12/2015,10:30 AM,11:45 AM,>Boys U9 B>MPAL U9,Memorial HS,Game,>Boys U9 B>Merrimack Valley Blue Storm,,,15,7,5208152,,
,04/12/2015,10:30 AM,11:45 AM,>Boys U11 B2>Concord Crush Black,Tilton School Burch Fiel,Game,>Boys U11 B2>Laconia Sachems,,,9,9,5200951,,
,04/12/2015,10:45 AM,12:00 PM,>Girls U11 B>Keene Crush,KSC turf,Game,>Girls U11 B>MPAL U11 Blue,this is a sneaker or turf shoe ONLY facility,,4,8,5183114,,
,04/12/2015,10:45 AM,12:00 PM,>Girls U13 A>Hopkinton U13 Girls,Proctor Acad. Farrell A,Game,>Girls U13 B>Nashua - White,,,10,3,5182977,,
,04/12/2015,10:45 AM,12:00 PM,>Boys U15 B>Hopkinton U15 Boys,Proctor Academy,Game,>Boys U15 B>Pelham Outlaws,,,4,9,5200240,,
,04/12/2015,11:00 AM,12:15 PM,>Boys U9 B>Abenaki-Wolfeboro,Brewster Academy Turf,Game,>Boys U9 B>Hampstead White,,,10,11,5208145,,
,04/12/2015,11:00 AM,12:15 PM,>Boys U13 B1>Exeter,Exeter High School,Game,>Boys U13 B1>Hampton Lacrosse - Rip Tide,,,9,4,5200156,David Fitzgerald (Referee) NA,
ON SATURDAY NOT SUNDAY,04/12/2015,11:00 AM,12:00 PM,>Girls U15 B>JSG U15G,New England College Turf,Game,>Girls U15 B>Peterborough,GAME IS SATURDAY 4/11. ,,3,8,5182868,,
,04/12/2015,11:00 AM,11:55 AM,>Boys U11 C>Hudson Hawks White,Presentation of Mary,Game,>Boys U11 C>Windham U11C Princeton,,,5,7,5200889,,
,04/12/2015,11:00 AM,12:00 PM,>Girls U15 B>Plymouth Youth Lacrosse,West High School,Game,>Girls U15 B>MYL Girls U15B Junior Tomahawks,,,6,11,5182869,,
,04/12/2015,11:15 AM,12:30 PM,>Girls U11 B>Derry,E. Derry Memorial School,Game,>Girls U11 B>Concord Crush Black,,CANCELLED,,,5183120,,
,04/12/2015,11:30 AM,12:45 PM,>Girls U15 B>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Girls U15 B>ORYA White,,,12,6,5182864,,
,04/12/2015,11:30 AM,12:45 PM,>Boys U15 B>Seacoast,Portsmouth High,Game,>Boys U15 B>Laconia Sachems,,,11,4,5200243,,
,04/12/2015,11:30 AM,12:30 PM,>Girls U13 B>Hampton Lacrosse - Blue,UNH Memorial Field,Game,>Girls U13 B>ORYA White,Moving to Memorial field -UNH Turf Field - ,,10,1,5182979,,
,04/12/2015,11:45 AM,1:00 PM,>Girls U15 B>Laconia Sachems,Tilton School Burch Fiel,Game,>Girls U15 B>Pelham Lady Outlaws,,,2,15,5182866,,
,04/12/2015,11:45 AM,1:00 PM,>Boys U9 A>MPAL U9 Blue,Memorial HS,Game,>Boys U9 A>Amherst U9A - Black,,,13,7,5187834,,
,04/12/2015,11:45 AM,1:00 PM,>Boys U11 A>Nashua - Purple,Stellos Stadium,Game,>Boys U11 A>Amherst U11A - Gold,,,11,4,5182647,,
,04/12/2015,11:45 AM,1:00 PM,>Boys U13 C>Cocheco,Humphrey Field,Game,>Boys U13 C>Derry U13C,,CANCELLED,,,5211046,,
,04/12/2015,11:45 AM,12:45 PM,>Girls U9 B>MPAL U9 Blue,Memorial HS,Game,>Girls U9 B>MYL Girls U9B Junior Tomahawks,,,8,4,5187752,,
,04/12/2015,11:45 AM,1:00 PM,>Girls U15 A>Bedford,Bedford HS,Game,>Girls U15 A>Seacoast,,,9,8,5182937,,
,04/12/2015,12:00 PM,1:15 PM,>Boys U13 C>Salem,Salem HS,Game,>Boys U13 C>Hudson Hawks,,,,,5211049,,
,04/12/2015,12:00 PM,1:15 PM,>Boys U11 B1>Hopkinton U11 Boys,Proctor Academy,Game,>Boys U11 B1>Hollis Brookline,,,1,7,5187405,,
,04/12/2015,12:00 PM,1:15 PM,>Girls U11 B>Hopkinton U11 Girls,Proctor Acad. Farrell A,Game,>Girls U11 B>Pelham Lady Outlaws,,,4,7,5183118,,
,04/12/2015,12:00 PM,1:00 PM,>Boys U9 B>MYL Boys U9B Junior Tomahawks 2,Manchester West High Sch,Game,>Boys U9 B>Litchfield U9,,,14,5,5208144,,
,04/12/2015,12:00 PM,1:15 PM,>Boys U9 B>Peterborough,Dublin School Gym,Game,>Boys U9 B>Keene Crush,,,9,4,5208150,,
,04/12/2015,12:00 PM,12:55 PM,>Boys U11 C>Hudson Hawks Maroon,Presentation of Mary,Game,>Boys U11 C>Black Bear,,,8,0,5200891,,
,04/12/2015,12:30 PM,1:30 PM,>Girls U15 B>Hampton Lacrosse -White,UNH Memorial Field,Game,>Girls U15 B>Hampstead,"Moving to Memorial Field UNH Turf Field- Durham, NH",,3,12,5182870,,
,04/12/2015,12:30 PM,1:45 PM,>Boys U13 B2>Litchfield U13,Brewster Academy Turf,Game,>Boys U13 B2>Abenaki-Wolfeboro,,,6,3,5194112,,
,04/12/2015,12:30 PM,1:45 PM,>Girls U13 B>Derry,E. Derry Memorial School,Game,>Girls U13 B>Seacoast,,CANCELLED,,,5182980,,
,04/12/2015,12:45 PM,2:00 PM,>Boys U11 B1>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Boys U11 B1>Bow,,,4,11,5187402,,
,04/12/2015,12:45 PM,2:00 PM,>Girls U11 A>Seacoast - Roelofs,Portsmouth High,Game,>Girls U11 A>Amherst U11A - Gold,,,7,2,5183184,,
,04/12/2015,1:00 PM,2:15 PM,>Boys U11 A>Londonderry Boys U11 Razors,Bedford HS,Game,>Boys U11 A>Bedford,,,10,9,5182649,,
,04/12/2015,1:00 PM,2:15 PM,>Boys U11 C>Nashua - White,Stellos Stadium,Game,>Boys U11 C>MPAL U11 Blue,,,6,8,5200892,,
,04/12/2015,1:00 PM,2:00 PM,>Boys U15 B>Hudson Hawks Maroon,Presentation of Mary,Game,>Boys U15 B>ORYA Red,,,2,3,5200238,,
,04/12/2015,1:00 PM,2:15 PM,>Girls U11 A>Laconia Sachems,Tilton School Burch Fiel,Game,>Girls U11 B>Merrimack Valley Blue Storm,,,11,2,5183112,,
,04/12/2015,1:00 PM,2:00 PM,>Boys U9 B>MYL Boys U9B Junior Tomahawks 1,Manchester West High Sch,Game,>Boys U9 B>Londonderry Boys U9 Cougars,,,8,17,5208142,,
,04/12/2015,1:30 PM,2:30 PM,>Girls U15 A>Derry,UNH Memorial Field,Game,>Girls U15 A>Hampton Lacrosse - Red,,,0,8,5182936,,
,04/12/2015,2:00 PM,3:15 PM,>Boys U13 B1>Salem Snipers,New Hampton School Turf,Game,>Boys U13 B1>Lakes Region Lacrosse Club,,,7,6,5200160,,
,04/12/2015,2:00 PM,3:00 PM,>Boys U13 B2>Windham U13B ,West High School,Game,>Boys U13 B2>MYL Boys U13B Junior Tomahawks,,,6,3,5194113,,
,04/12/2015,2:00 PM,3:15 PM,>Girls U13 B>Windham U13 Duke,Portsmouth High,Game,>Girls U13 A>Seacoast,,,3,11,5183074,,
,04/12/2015,2:15 PM,3:30 PM,>Girls U15 B>Londonderry Girls U15,Stellos Stadium,Game,>Girls U15 B>Nashua,,,5,10,5182862,,
,04/12/2015,2:15 PM,3:30 PM,>Boys U13 B1>Bedford,Bedford HS,Game,>Boys U13 B1>Hopkinton U13 Boys,,,6,7,5200161,,
,04/12/2015,2:30 PM,3:30 PM,>Boys U11 C>Cocheco,UNH Memorial Field,Game,>Boys U11 C>Hampton Lacrosse - White,,,4,3,5200890,,
,04/12/2015,3:00 PM,4:00 PM,>Boys U15 C>Plymouth Youth Lacrosse,West High School,Game,>Boys U15 C>MYL Boys U15B Junior Tomahawks,,,0,12,5200328,Brandon Earl (Referee) NA & Rob Earl (Referee) NA,
,04/12/2015,3:15 PM,4:30 PM,>Girls U11 B>Windham U11 Syracuse,New Hampton School Turf,Game,>Girls U11 B>Lakes Region Lacrosse Club,,,0,5,5183119,,
,04/12/2015,3:15 PM,4:30 PM,>Girls U11 A>Windham U11 Hopkins,Portsmouth High,Game,>Girls U11 A>Seacoast - Smith,Changed to Portsmouth High,,7,11,5183187,,
,04/12/2015,3:30 PM,4:45 PM,>Boys U9 B>Nashua - White,Stellos Stadium,Game,>Boys U9 A>Lakes Region Lacrosse Club,,,1,14,5208146,,
,04/12/2015,3:30 PM,4:45 PM,>Boys U9 B>Nashua - Purple,Stellos Stadium,Game,>Boys U9 A>Rattlers U9 Black,,,4,7,5187832,,
,04/12/2015,3:30 PM,4:45 PM,>Boys U13 C>Bedford,Bedford HS,Game,>Boys U13 C>Goffstown,,,3,12,5211050,,
,04/12/2015,3:30 PM,4:45 PM,>Girls U13 A>Hollis Brookline,Hollis Middle,Game,>Girls U13 A>Hampstead,,CANCELLED,,,5183075,,
,04/12/2015,3:30 PM,4:30 PM,>Boys U13 C>Amherst U13C - White,UNH Memorial Field,Game,>Boys U13 C>Hampton Lacrosse - Warriors,,,0,3,5211051,,
,04/12/2015,3:30 PM,4:45 PM,>Girls U11 A>Londonderry U11 Girls,Exeter High School,Game,>Girls U11 A>Exeter,,,5,5,5183185,,
,04/12/2015,4:00 PM,5:15 PM,>Boys U9 A>Derry U9A,Proctor Academy Turf ,Game,>Boys U9 A>Concord Crush Orange,,,12,8,5187837,,
,04/12/2015,4:30 PM,5:45 PM,>Girls U15 A>Amherst U15A - Gold,Franklin Pierce U Turf,Game,>Girls U15 A>Windham U15 Cornell,,,16,6,5182939,,
,04/12/2015,4:45 PM,6:00 PM,>Boys U15 C>Bedford,Bedford HS,Game,>Boys U15 C>Londonderry Boys U15 Wolves,,,3,6,5200327,,
,04/12/2015,4:45 PM,6:15 PM,>Boys U15 B>JSG U15B,Stellos Stadium,Game,>Boys U15 B>Nashua,,,13,3,5200236,,
,04/12/2015,5:00 PM,6:15 PM,>Boys U11 A>Exeter - Blue,Exeter High School,Game,>Boys U11 B1>Concord Crush Orange,,,7,4,5182651,,
,04/12/2015,6:00 PM,7:15 PM,>Girls U9 B>Londonderry U9 Cobras,Stellos Stadium,Game,>Girls U9 B>Nashua - Purple,,,0,9,5187754,,
,04/12/2015,6:00 PM,7:15 PM,>Girls U9 B>Londonderry Girls U9 Vipers,Stellos Stadium,Game,>Girls U9 B>Nashua - White,moved to Nashua due to field availability,,7,4,5187756,,
,04/12/2015,6:00 PM,7:15 PM,>Boys U15 A>Bedford,Bedford HS,Game,>Boys U15 A>Salem Snipers,,,14,0,5182158,,
,04/12/2015,6:30 PM,7:45 PM,>Boys U13 C>Black Bear,Exeter High School,Game,>Boys U13 C>Exeter,,,4,1,5211048,,
,04/14/2015,12:00 PM,1:15 PM,>Boys U13 B1>Amherst U13B - Black,"NE College, Henniker",Game,>Boys U13 B1>JSG U13B, Game Played on 4/11,,10,2,5200163,,
,04/18/2015,8:30 AM,9:45 AM,>Girls U11 B>Goffstown,Laurier St Field,Game,>Girls U11 B>Bow,,,8,8,5183113,Brad Ayers (Referee) NA & Mike Crosby (Referee) NA,
,04/18/2015,9:15 AM,10:30 AM,>Boys U11 B2>Amherst U11B - Black,Souhegan HS,Game,>Boys U11 B2>Merrimack Valley Blue Storm,ALC fields will not be open on the 12th; this is a place holder,,2,7,5200954,,
,04/18/2015,9:45 AM,11:00 AM,>Boys U11 B2>Goffstown Hansen,Laurier St Field,Game,>Boys U11 B2>Hooksett,,,9,9,5200949,," The first game of the year is sometimes a bit crazy, but this was a great game. Goffstown jumped out quickly but could not hold off Hooksett for long.  Back and forth, the teams scored never taking more than a 2 point lead over the other team until the 4th quarter.  Down by 3, the Goffstown Grizzlies scored three goals to tie it up.  With 1 minute left and the ball, Hooksett took 4 shots that were stopped by Goffstown goalie Matt Lamparell.  The game ended in a tie, but both teams looked terrific and will probably see eachother again this season. "
,04/18/2015,10:00 AM,11:00 AM,>Boys U15 B>Black Bear,Seacoast United - Epping,Game,>Boys U15 B>Hampton Lacrosse - Hounds ,,,1,12,5200248,,
,04/18/2015,11:00 AM,12:00 PM,>Boys U11 C>Hampton Lacrosse - White,Seacoast United - Epping,Game,>Boys U11 C>Black Bear,,,3,5,5200898,,
,04/18/2015,11:00 AM,12:15 PM,>Boys U15 B>Goffstown,Laurier St Field,Game,>Boys U15 B>Concord Crush Orange,,,6,5,5200235,,
,04/18/2015,12:00 PM,1:00 PM,>Boys U13 B1>Hampton Lacrosse - Rip Tide,Seacoast United - Epping,Game,>Boys U13 B1>Cocheco,,,7,1,5200165,,
,04/18/2015,12:15 PM,1:30 PM,>Boys U13 B1>Goffstown,Laurier St Field,Game,>Boys U13 A>Derry U13A,,,,,5187247,,
,04/18/2015,1:00 PM,2:15 PM,>Boys U9 B>Hampstead Red,Phanzone,Game,>Boys U9 B>Abenaki-Wolfeboro,,,13,4,5208157,,
,04/18/2015,1:00 PM,2:00 PM,>Boys U11 B1>Hampton Lacrosse - Hounds,Seacoast United - Epping,Game,>Boys U11 B1>Hopkinton U11 Boys,,,12,2,5187411,,
,04/18/2015,2:00 PM,3:00 PM,>Boys U13 C>Hampton Lacrosse - Warriors,Seacoast United - Epping,Game,>Boys U13 C>Salem,,,4,3,5211056,,
,04/18/2015,3:00 PM,4:00 PM,>Girls U15 A>Hampton Lacrosse - Red,Seacoast United - Epping,Game,>Girls U15 A>Concord Crush Orange,,,12,1,5182940,,
,04/19/2015,7:55 AM,8:55 AM,>Boys U11 C>Windham U11C Princeton,Presentation of Mary,Game,>Boys U11 C>Hudson Hawks Maroon,,,4,5,5200897,,
,04/19/2015,8:00 AM,9:15 AM,>Girls U13 B>Merrimack Valley Blue Storm,Proctor Academy Turf ,Game,>Girls U13 B>Keene Crush,,,9,7,5182995,,
,04/19/2015,8:00 AM,9:15 AM,>Girls U13 B>Amherst U13B - Black,Lower Bean,Game,>Girls U13 B>Cocheco,,,13,6,5182986,,
,04/19/2015,8:00 AM,9:15 AM,>Boys U9 A>Amherst U9A - Gold,Middle Bean,Game,>Boys U9 A>JSG U9 Boys,,,2,12,5187839,,
,04/19/2015,8:00 AM,9:15 AM,>Boys U15 A>Merrimack Valley Blue Storm,Bedford HS,Game,>Boys U15 A>Bedford,"Game MOVED to Bedford High School Turf, MV field not available",,4,13,5182162,,
,04/19/2015,8:00 AM,9:15 AM,>Boys U9 B>Derry U9B - Red,Humphrey Field,Game,>Boys U9 B>Black Bear,,,16,2,5208153,,
,04/19/2015,8:00 AM,9:15 AM,>Boys U11 C>Litchfield U11,LLA - Sawmill Brook,Game,>Boys U11 C>Nashua - White,,,7,2,5200900,,
,04/19/2015,8:00 AM,9:15 AM,>Girls U11 B>Concord Crush Black,Martin Field,Game,>Girls U11 B>Windham U11 Syracuse,,,9,1,5183127,,
,04/19/2015,8:00 AM,9:15 AM,>Boys U13 C>Concord Crush White,Memorial Field,Game,>Boys U13 C>Cocheco,,,8,2,5211058,,
,04/19/2015,8:00 AM,9:15 AM,>Boys U15 B>MPAL U15 Blue,Memorial HS,Game,>Boys U15 C>Plymouth Youth Lacrosse,,,14,4,5200333,,
,04/19/2015,8:00 AM,9:15 AM,>Boys U11 C>Exeter - White,Exeter High School,Game,>Boys U11 C>Concord Crush White,,,9,6,5200894,,
,04/19/2015,8:00 AM,9:15 AM,>Boys U11 B2>MYL Boys U11B Junior Tomahawks,West High School,Game,>Boys U11 B2>Plymouth Youth Lacrosse,,,10,1,5200962,Brandon Earl (Referee) NA & Rob Earl (Referee) NA,
,04/19/2015,8:30 AM,9:45 AM,>Girls U15 B>Abenaki-Wolfeboro,The Nick,Game,>Girls U15 B>Hollis Brookline,,CANCELLED,,,5182874,,
,04/19/2015,9:00 AM,10:15 AM,>Girls U13 B>Pelham Lady Outlaws,Raymond Athletic Fields,Game,>Girls U13 B>Exeter,,,8,4,5182993,,
,04/19/2015,9:00 AM,10:15 AM,>Boys U15 A>Amherst U15A - Gold,Souhegan HS,Game,>Boys U15 A>Salem Snipers,,,8,4,5182164,,
,04/19/2015,9:00 AM,10:15 AM,>Boys U11 B1>Hollis Brookline,Nichols Field,Game,>Boys U11 B1>Salem Snipers,,,8,3,5187409,,
,04/19/2015,9:00 AM,10:15 AM,>Boys U9 B>Hampstead White,Phanzone,Game,>Boys U9 B>Windham U9 Navy,,,10,3,5208159,,
,04/19/2015,9:00 AM,10:15 AM,>Boys U11 A>Seacoast,Portsmouth High,Game,>Boys U11 A>Nashua - Purple,,,2,3,5182655,,
,04/19/2015,9:00 AM,10:15 AM,>Boys U13 B1>Keene Crush Orange,Sodexho Field,Game,>Boys U13 B1>Salem Snipers,,,6,7,5200169,,
,04/19/2015,9:00 AM,10:15 AM,>Boys U15 B>ORYA Red,Houston Field #4,Game,>Boys U15 B>Hopkinton U15 Boys,,,4,3,5200249,,
,04/19/2015,9:00 AM,10:15 AM,>Boys U11 B2>Hampstead,Depot Road Field,Game,>Boys U11 C>Cocheco,,,9,1,5200896,,
,04/19/2015,9:15 AM,10:30 AM,>Boys U9 A>Bedford,Bedford HS,Game,>Boys U9 A>Derry U9A,,,3,12,5187843,,
,04/19/2015,9:15 AM,10:30 AM,>Boys U9 A>Amherst U9A - Black,Middle Bean,Game,>Boys U9 A>Milford U9A - Blue,,,10,11,5187840,,
,04/19/2015,9:15 AM,10:30 AM,>Girls U13 A>Amherst U13A - Gold,Lower Bean,Game,>Girls U13 A>Londonderry Girls U13,,,8,6,5183076,,
,04/19/2015,9:15 AM,10:30 AM,>Boys U15 B>Rattlers U15B,East Road Fields,Game,>Boys U15 B>Hanover,,,9,7,5200250,,
,04/19/2015,9:15 AM,10:30 AM,>Boys U13 C>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U13 C>Pelham Outlaws,,,4,3,5211059,,
,04/19/2015,9:15 AM,10:30 AM,>Boys U13 A>Concord Crush Orange,Memorial Field,Game,>Boys U13 B1>Goffstown,,,13,0,5187253,,
,04/19/2015,9:15 AM,10:30 AM,>Girls U11 A>Concord Crush Orange,Martin Field,Game,>Girls U11 A>Londonderry U11 Girls,,,6,6,5183190,,
,04/19/2015,9:15 AM,10:30 AM,>Boys U15 C>Litchfield U15,LLA - Sawmill Brook,Game,>Boys U15 C>Bedford,,,5,4,5200331,,
,04/19/2015,9:15 AM,10:30 AM,>Boys U9 B>Derry U9B - White,Humphrey Field,Game,>Boys U9 B>Antrim U9 Boys,,,2,13,5208155,,
,04/19/2015,9:15 AM,10:30 AM,>Boys U11 B2>Laconia Sachems,Laconia HS,Game,>Boys U11 B2>Bedford,,,13,2,5200958,,
,04/19/2015,9:15 AM,10:30 AM,>Boys U13 B2>MYL Boys U13B Junior Tomahawks,West High School,Game,>Boys U13 B2>MPAL U13 Blue,,,5,2,5194120,Brandon Earl (Referee) NA & Rob Earl (Referee) NA,
,04/19/2015,9:15 AM,10:30 AM,>Boys U15 B>Nashua,Stellos Stadium,Game,>Boys U15 B>Hudson Hawks Maroon,,,18,2,5200247,,
,04/19/2015,9:15 AM,10:30 AM,>Girls U11 B>Merrimack Valley Blue Storm,Proctor Academy Turf ,Game,>Girls U11 B>Keene Crush,,,1,0,5183121,,
,04/19/2015,9:30 AM,10:45 AM,>Boys U11 A>Cocheco,Berwick Academy Turf ,Game,>Boys U11 A>Exeter - Blue,,,5,11,5182656,,
,04/19/2015,9:30 AM,10:45 AM,>Boys U11 C>Exeter - Grey,Exeter High School,Game,>Boys U11 C>Derry U11C,,,9,8,5200899,,
,04/19/2015,10:00 AM,11:15 AM,>Boys U13 B1>Lakes Region Lacrosse Club,New Hampton School Turf,Game,>Boys U13 A>Rattlers U13A,,,2,16,5200166,,
